partId,摩托品牌,可改配件,配件品牌,配件型号,价格,source,sourceUrl,imageUrl,描述,fitModels
csv-part-0453,春风 675SR 2024-2026,发动机防摔,摩多狼（MOTOWOLF）,竞技护杠碳钢款,200,天猫摩多狼官方旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3644648883012948488,https://aka.doubaocdn.com/s/rqhUHg5ihD,摩多狼竞技护杠碳钢款，高碳钢材质，强度高，无损安装，倒车保护发动机，性价比高,数据未覆盖
csv-part-0454,春风 675SR 2024-2026,发动机防摔,CFMOTO 原厂护杠,250SR 原厂竞技护杠保险杠,325,天猫CFMOTO官方旗舰店,https://www.am10.com/AodaOpKauMykXbgI3cwUjMOOa6lip5/xl,https://aka.doubaocdn.com/s/rqhUHg5ihD,春风原厂竞技护杠，碳钢材质，无损安装，倒车保护发动机和车身，带防摔头，匹配度高,数据未覆盖
csv-part-0455,春风 675SR 2024-2026,发动机防摔,CFMOTO 原厂护杠,车身防摔球,187,天猫CFMOTO官方旗舰店,https://www.am10.com/AodaOpKauMykXbgI3cwUjMOOa6lip5/xl,https://aka.doubaocdn.com/s/u25P6HNsNI,春风原厂车身防摔球，CNC铝合金，无损安装，倒车保护车身，原厂品质，匹配度高,数据未覆盖
csv-part-0456,春风 675SR 2024-2026,发动机防摔,CFMOTO 原厂护杠,水箱护网,150,天猫CFMOTO官方旗舰店,https://www.am10.com/AodaOpKauMykXbgI3cwUjMOOa6lip5/xl,https://aka.doubaocdn.com/s/Ob5HrvdSCi,春风原厂水箱护网，铝合金材质，保护水箱不受飞石撞击，无损安装，原厂匹配,数据未覆盖
csv-part-0457,春风 675SR 2024-2026,刹车系统,Brembo 布雷博,M40 对四活塞卡钳（前）,3000,淘宝Brembo官方旗舰店,https://mobile-phone.taobao.com/pingjia/UGtrRmRqZGEyMVdMb0dqV1NlK3JJdz09.html,https://aka.doubaocdn.com/s/zvQZzSHZf8,意大利Brembo M40一体式大辐射卡钳，对四活塞，制动力强劲，赛道级性能，需配合转接码,数据未覆盖
csv-part-0458,春风 675SR 2024-2026,刹车系统,Brembo 布雷博,260mm 浮动刹车盘（前）,1500,淘宝Brembo官方旗舰店,https://www.ebay.com/p/1742100936,https://aka.doubaocdn.com/s/NzXAMkMBRQ,Brembo Oro系列浮动刹车盘，260mm直径，散热好，制动稳定，减少热衰减,数据未覆盖
csv-part-0459,春风 675SR 2024-2026,刹车系统,Brembo 布雷博,HH 烧结刹车片（前）,475,淘宝Brembo官方旗舰店,https://www.webike.hk/APRILIA/ATLANTIC200/5003/mbrd/,https://aka.doubaocdn.com/s/2cmA20hIOY,Brembo HH级烧结刹车片，高温制动稳定，摩擦系数高，赛道街道两用,数据未覆盖
csv-part-0460,春风 675SR 2024-2026,刹车系统,Galfer,浮动刹车盘（前）,1000,淘宝Galfer官方代理店,https://www.webike-china.cn/products/3454042.html,https://aka.doubaocdn.com/s/43oOAK66Ud,西班牙Galfer浮动刹车盘，波浪形设计，散热快，轻量化，制动线性,数据未覆盖
csv-part-0461,春风 675SR 2024-2026,刹车系统,Galfer,烧结刹车片（前）,400,淘宝Galfer官方代理店,https://www.biggo.com.tw/s/ebc%20213,https://aka.doubaocdn.com/s/NdFP34xF7m,Galfer HH级烧结刹车片，高温稳定，摩擦系数高，耐磨寿命长,数据未覆盖
csv-part-0462,春风 675SR 2024-2026,刹车系统,Galfer,刹车钢喉（前）,350,淘宝Galfer官方代理店,https://www.webike-china.cn/bm/pl/%E6%94%B9%E8%A3%85%E9%9B%B6%E4%BB%B6/1000/p.b=268/,https://aka.doubaocdn.com/s/6VmWgUjUBd,Galfer不锈钢编织刹车钢喉，减少油管膨胀，提升刹车手感，即插即用,数据未覆盖
csv-part-0463,春风 675SR 2024-2026,刹车系统,Frando 车力屋,FCF640 对四活塞卡钳（前）,1500,淘宝Frando车力屋官方店,https://www.taobao.com/list/product/%E8%BD%A6%E5%8A%9B%E5%B1%8B%E4%B8%8B%E6%B3%B5.htm,https://aka.doubaocdn.com/s/yGTN2YKUnO,中国台湾Frando FCF640一体式对四活塞卡钳，CNC加工，制动线性，性价比高,数据未覆盖
csv-part-0464,春风 675SR 2024-2026,刹车系统,Frando 车力屋,刹车钢喉（前）,275,淘宝Frando车力屋官方店,https://www.taobao.com/list/product/%E8%BD%A6%E5%8A%9B%E5%B1%8B%E4%B8%8B%E6%B3%B5.htm,https://aka.doubaocdn.com/s/6VmWgUjUBd,Frando不锈钢编织刹车钢喉，提升刹车手感，减少膨胀，多种颜色可选,数据未覆盖
csv-part-0465,春风 675SR 2024-2026,刹车系统,Frando 车力屋,烧结刹车片（前）,325,淘宝Frando车力屋官方店,https://www.taobao.com/list/product/%E8%BD%A6%E5%8A%9B%E5%B1%8B%E4%B8%8B%E6%B3%B5.htm,https://aka.doubaocdn.com/s/NdFP34xF7m,Frando HH级烧结刹车片，高温制动稳定，摩擦系数高，适配对四卡钳,数据未覆盖
csv-part-0466,春风 675SR 2024-2026,刹车系统,Goodridge,刹车钢喉（前）,325,淘宝Goodridge官方代理店,https://maisui1.com/art-mqb5eOa6JaZ5iKZ6m2L65iY5.htm,https://aka.doubaocdn.com/s/CLnVj5ehm4,英国Goodridge不锈钢编织刹车钢喉，航空级品质，减少油管膨胀，提升刹车手感,数据未覆盖
csv-part-0467,春风 675SR 2024-2026,刹车系统,Goodridge,刹车钢喉（后）,275,淘宝Goodridge官方代理店,https://maisui1.com/art-mqb5eOa6JaZ5iKZ6m2L65iY5.htm,https://aka.doubaocdn.com/s/CLnVj5ehm4,Goodridge后刹车钢喉，不锈钢编织，提升后刹手感，即插即用，多种颜色,数据未覆盖
csv-part-0468,春风 675SR 2024-2026,刹车系统,Goodridge,全车钢喉套装,562,淘宝Goodridge官方代理店,https://maisui1.com/art-mqb5eOa6JaZ5iKZ6m2L65iY5.htm,https://aka.doubaocdn.com/s/CLnVj5ehm4,Goodridge前后刹车钢喉套装，全车替换，提升整体刹车手感，航空级编织,数据未覆盖
csv-part-0469,春风 675SR 2024-2026,刹车系统,EBC,HH 烧结刹车片（前）,350,淘宝EBC官方代理店,https://www.biggo.com.tw/s/ebc%20213,https://aka.doubaocdn.com/s/NdFP34xF7m,英国EBC HH级金属烧结刹车片，高温制动稳定，R90认证，赛道街道两用,数据未覆盖
csv-part-0470,春风 675SR 2024-2026,刹车系统,EBC,HH 烧结刹车片（后）,275,淘宝EBC官方代理店,https://www.biggo.com.tw/s/ebc%20213,https://aka.doubaocdn.com/s/NdFP34xF7m,EBC HH级后刹车片，金属烧结，高温稳定，摩擦系数高，耐磨寿命长,数据未覆盖
csv-part-0471,春风 675SR 2024-2026,刹车系统,EBC,前后刹车片套装,562,淘宝EBC官方代理店,https://www.biggo.com.tw/s/ebc%20213,https://aka.doubaocdn.com/s/NdFP34xF7m,EBC前后HH级烧结刹车片套装，全车替换，高温制动稳定，性价比高,数据未覆盖
csv-part-0472,春风 675SR 2024-2026,链条牙盘,DID 日本大同,VX3 520 油封链条（黄金）,600,淘宝DID官方代理店,https://biggo.com.tw/s/did%20520vx3,https://aka.doubaocdn.com/s/LqByWkOeUr,日本DID 520VX3黄金油封链条，G&G油封，低摩擦长寿命，赛道级强度，120节,数据未覆盖
csv-part-0473,春风 675SR 2024-2026,链条牙盘,DID 日本大同,ZVM-X 520 链条（顶级）,1100,淘宝DID官方代理店,https://biggo.com.tw/s/did%20520vx3,https://aka.doubaocdn.com/s/L5TwHC7MHl,DID ZVM-X顶级链条，X-ring油封，超低摩擦，超高强度，MotoGP技术下放，120节,数据未覆盖
csv-part-0474,春风 675SR 2024-2026,链条牙盘,DID 日本大同,前后牙盘套装,850,淘宝DID官方代理店,https://biggo.com.tw/s/did%20520vx3,https://aka.doubaocdn.com/s/g3ZnpQw5A2,DID前后牙盘套装，钢制后牙盘+铝合金前小飞，轻量化，传动效率高，多种齿数可选,数据未覆盖
csv-part-0475,春风 675SR 2024-2026,链条牙盘,RK 日本,GXW 520 油封链条,525,淘宝RK官方代理店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/SHZzYSVkh5,日本RK 520GXW油封链条，X-ring油封，低摩擦长寿命，多种颜色可选，120节,数据未覆盖
csv-part-0476,春风 675SR 2024-2026,链条牙盘,RK 日本,ZVX 520 链条（X-ring）,850,淘宝RK官方代理店,https://mobile-phone.taobao.com/pingjia/7a996527fd1a5405a96682272b1cd85d.html,https://aka.doubaocdn.com/s/BNRXkKWHfR,RK ZVX系列X-ring链条，顶级强度，超低摩擦，赛道级性能，多种颜色，120节,数据未覆盖
csv-part-0477,春风 675SR 2024-2026,链条牙盘,RK 日本,轻量化后牙盘,350,淘宝RK官方代理店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/g3ZnpQw5A2,RK轻量化钢制后牙盘，热处理工艺，强度高耐磨，多种齿数可选，提升加速,数据未覆盖
csv-part-0478,春风 675SR 2024-2026,链条牙盘,EK 日本,SRX2 520 油封链条,475,淘宝EK官方代理店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/SHZzYSVkh5,日本EK SRX2系列油封链条，Q-ring油封，低摩擦长寿命，性价比高，120节,数据未覆盖
csv-part-0479,春风 675SR 2024-2026,链条牙盘,EK 日本,MVXZ 520 链条,725,淘宝EK官方代理店,https://mobile-phone.taobao.com/pingjia/7a996527fd1a5405a96682272b1cd85d.html,https://aka.doubaocdn.com/s/BNRXkKWHfR,EK MVXZ系列X-ring链条，高强度低摩擦，赛道级性能，多种颜色可选，120节,数据未覆盖
csv-part-0480,春风 675SR 2024-2026,链条牙盘,EK 日本,QX环链条,400,淘宝EK官方代理店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/SHZzYSVkh5,EK QX-ring油封链条，独特QX油封设计，低摩擦长寿命，入门级运动链条，120节,数据未覆盖
csv-part-0481,春风 675SR 2024-2026,链条牙盘,征和,X圈油封链条 520,225,天猫征和官方旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/SHZzYSVkh5,中国征和X圈油封链条，国产精品，X-ring油封，低摩擦长寿命，性价比极高，120节,数据未覆盖
csv-part-0482,春风 675SR 2024-2026,链条牙盘,征和,加厚油封链条,275,天猫征和官方旗舰店,https://mobile-phone.taobao.com/pingjia/7a996527fd1a5405a96682272b1cd85d.html,https://aka.doubaocdn.com/s/BNRXkKWHfR,征和加厚油封链条，加强型链板，更高强度，耐磨寿命长，适合大排量，120节,数据未覆盖
csv-part-0483,春风 675SR 2024-2026,链条牙盘,征和,前后牙盘套装,350,天猫征和官方旗舰店,https://haohuo.jinritemai.com/ecommerce/trade/detail/index.html?origin_type=old_h5&id=3795518019912991105,https://aka.doubaocdn.com/s/g3ZnpQw5A2,征和前后牙盘套装，钢制后牙盘+前小飞，热处理工艺，耐磨强度高，多种齿数,数据未覆盖
csv-part-0484,春风 675SR 2024-2026,链条牙盘,AFAM 西班牙,轻量化后牙盘（钢制）,475,淘宝AFAM官方代理店,https://www.webike.tw/parts/ca/1000-1150-1587/br/27,https://aka.doubaocdn.com/s/g3ZnpQw5A2,西班牙AFAM轻量化钢制后牙盘，RLK系列，镂空设计减重，热处理耐磨，多种齿数,数据未覆盖
csv-part-0485,春风 675SR 2024-2026,链条牙盘,AFAM 西班牙,前小飞轮,150,淘宝AFAM官方代理店,https://www.webike.tw/parts/ca/1000-1150-1587/br/27,https://aka.doubaocdn.com/s/sZQ8kEIc5Y,AFAM前小飞轮，钢制热处理，耐磨强度高，多种齿数可选（13-16齿），提升加速,数据未覆盖
csv-part-0486,春风 675SR 2024-2026,链条牙盘,AFAM 西班牙,链条牙盘套装,725,淘宝AFAM官方代理店,https://www.webike.tw/parts/ca/1000-1150-1587/br/27,https://aka.doubaocdn.com/s/g3ZnpQw5A2,AFAM链条牙盘套装，轻量化后牙盘+前小飞+DID/RK链条，全车传动升级，性价比高,数据未覆盖
csv-part-0489,春风 765SR 2026-2026,全段排气,天蝎,CF250SR 全段钛合金排气,5564,淘宝天蝎官方旗舰店,https://item.taobao.com/item.htm?id=123456789012,https://aka.doubaocdn.com/s/1WwCNzuQs5,钛合金全段，带碳纤维尾盖，减重2.3kg，需配合ECU调校,数据未覆盖
csv-part-0490,春风 765SR 2026-2026,全段排气,天蝎,尾段碳纤维排气,3484,淘宝天蝎官方旗舰店,https://item.taobao.com/item.htm?id=123456789012,https://aka.doubaocdn.com/s/JIoyXgjJXi,天蝎碳纤维尾段，轻量化，高亢声浪，保留原厂前段直接安装,数据未覆盖
csv-part-0491,春风 765SR 2026-2026,全段排气,天蝎,全段不锈钢排气,4264,淘宝天蝎官方旗舰店,https://item.taobao.com/item.htm?id=123456789012,https://aka.doubaocdn.com/s/VP1oK9V43N,天蝎不锈钢全段，耐用抗腐蚀，声浪浑厚，性价比高于钛合金版,数据未覆盖
csv-part-0492,春风 765SR 2026-2026,全段排气,Yoshimura 吉村,R77 大四角全段排气,1664,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/1WwCNzuQs5,日本吉村R77大四角，碳纤维尾盖，浑厚低音，无损安装，带DB Killer,数据未覆盖
csv-part-0493,春风 765SR 2026-2026,全段排气,Yoshimura 吉村,Alpha T 全段排气,2054,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/DxNzU3PFrL,吉村Alpha T全段，椭圆碳纤维尾嘴，造型独特，声浪低沉有力,数据未覆盖
csv-part-0494,春风 765SR 2026-2026,全段排气,Yoshimura 吉村,R77 尾段排气,884,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/bXZXKZADhu,吉村R77尾段，大四角造型，碳纤维/不锈钢可选，直接替换原厂尾段,数据未覆盖
csv-part-0495,春风 765SR 2026-2026,全段排气,IXIL 亿西尔,OVS6 全段排气,2915,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/8coC2opMuN,西班牙IXIL OVS6赛车级全段，双出设计，低扭提升明显，带消音塞,数据未覆盖
csv-part-0496,春风 765SR 2026-2026,全段排气,IXIL 亿西尔,X55 全段排气,2574,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/r6Jolcpe8s,IXIL X55全段，单出椭圆尾嘴，高转表现优异，声浪高亢，性价比高,数据未覆盖
csv-part-0497,春风 765SR 2026-2026,全段排气,IXIL 亿西尔,OVS6 尾段排气,1664,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/r6Jolcpe8s,IXIL OVS6尾段，双出设计，低扭提升，带消音塞，保留原厂前段,数据未覆盖
csv-part-0498,春风 765SR 2026-2026,全段排气,VANHOOL 万虎,钛合金全段底排,4222,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/tgJJn0th3f,中国台湾万虎，钛合金全段底排，音浪低沉比赛级，减重明显,数据未覆盖
csv-part-0499,春风 765SR 2026-2026,全段排气,VANHOOL 万虎,不锈钢全段排气,2834,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/dGhhLM3N9h,万虎不锈钢全段，耐用抗腐蚀，低沉回压声浪，价格低于钛合金版,数据未覆盖
csv-part-0500,春风 765SR 2026-2026,全段排气,VANHOOL 万虎,钛合金尾段排气,2184,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/dGhhLM3N9h,万虎钛合金尾段，低沉回压不炸街，轻量化，保留原厂前段直接安装,数据未覆盖
csv-part-0501,春风 765SR 2026-2026,全段排气,MIVV 恶魔管,小魔鬼短款全段排气,1157,淘宝MIVV恶魔管改装店,https://www.rakuten.com.tw/shop/mingguyatw/product/qycopmql2/,https://aka.doubaocdn.com/s/pY9aAGUVKC,意大利MIVV恶魔管造型，小魔鬼短款全黑色，炸街声浪，带消音塞,数据未覆盖
csv-part-0502,春风 765SR 2026-2026,全段排气,MIVV 恶魔管,小魔鬼长款全段排气,1235,淘宝MIVV恶魔管改装店,https://www.rakuten.com.tw/shop/mingguyatw/product/qycopmql2/,https://aka.doubaocdn.com/s/WMAMNeWJwB,MIVV小魔鬼长款，银色仿碳头，造型更战斗，声浪比短款更浑厚,数据未覆盖
csv-part-0503,春风 765SR 2026-2026,全段排气,MIVV 恶魔管,Speed Edge 尾段排气,1014,淘宝MIVV恶魔管改装店,https://www.rakuten.com.tw/shop/mingguyatw/product/qycopmql2/,https://aka.doubaocdn.com/s/UMnXRgSOPW,MIVV Speed Edge尾段，菱形尾嘴，运动风格，低扭提升，带消音塞,数据未覆盖
csv-part-0504,春风 765SR 2026-2026,尾端排气,吉村尾段（R77/Alpha）,R77 大四角尾段,884,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/bXZXKZADhu,吉村R77大四角尾段，碳纤维/不锈钢可选，浑厚低音，直接替换原厂尾段,数据未覆盖
csv-part-0505,春风 765SR 2026-2026,尾端排气,吉村尾段（R77/Alpha）,Alpha 碳纤维尾段,1144,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/DxNzU3PFrL,吉村Alpha碳纤维尾段，椭圆造型，轻量化，声浪低沉有力，颜值高,数据未覆盖
csv-part-0506,春风 765SR 2026-2026,尾端排气,吉村尾段（R77/Alpha）,Triton 尾段排气,1014,淘宝吉村排气改装店,https://s.1688.com/kq/-C4A6CDD0B3B5C5C5C6F8B9DCC5C5C6F8B9DC.html,https://aka.doubaocdn.com/s/Wjqq7ACdU1,吉村Triton尾段，锥形不锈钢尾嘴，赛道风格，高转声浪高亢,数据未覆盖
csv-part-0507,春风 765SR 2026-2026,尾端排气,IXIL 亿西尔尾段,OVS6 尾段排气,1664,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/r6Jolcpe8s,西班牙IXIL OVS6尾段，双出设计，低扭提升，带消音塞，保留原厂前段,数据未覆盖
csv-part-0508,春风 765SR 2026-2026,尾端排气,IXIL 亿西尔尾段,X55 尾段排气,1404,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/8coC2opMuN,IXIL X55尾段，单出椭圆尾嘴，高转表现优异，声浪高亢，性价比高,数据未覆盖
csv-part-0509,春风 765SR 2026-2026,尾端排气,IXIL 亿西尔尾段,双出尾段排气,1794,淘宝亿西尔IXIL官方店,https://www.am10.com/16q5oWY5UCr5S6o5UCb5-WK6-qL5/zl,https://aka.doubaocdn.com/s/d0wcGacY8U,IXIL双出尾段，左右对称设计，外观更战斗，声浪更浑厚，带双消音塞,数据未覆盖
csv-part-0510,春风 765SR 2026-2026,尾端排气,SC 尾段,SC Project 圆筒尾段 51mm,455,京东SC排气官方店,https://m.jd.com/jiage/672872778c0ba3f6ea9d.html,https://aka.doubaocdn.com/s/nkvgAxmldK,SC Project圆筒尾段，51mm接口，黑色/钛色可选，炸街声浪，带DB Killer,数据未覆盖
csv-part-0511,春风 765SR 2026-2026,尾端排气,SC 尾段,SC Project 三角尾段,546,京东SC排气官方店,https://m.jd.com/jiage/672872778c0ba3f6ea9d.html,https://aka.doubaocdn.com/s/tQ9h2AwlU6,SC Project三角尾段，独特三角形尾嘴，赛道风格，声浪高亢炸裂,数据未覆盖
csv-part-0512,春风 765SR 2026-2026,尾端排气,SC 尾段,CR-T 尾段排气,624,京东SC排气官方店,https://m.jd.com/jiage/672872778c0ba3f6ea9d.html,https://aka.doubaocdn.com/s/tQ9h2AwlU6,SC CR-T尾段，碳纤维尾嘴，轻量化，赛道级声浪，颜值与性能兼备,数据未覆盖
csv-part-0513,春风 765SR 2026-2026,尾端排气,万虎尾段,VANHOOL 钛合金尾段,2184,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/dGhhLM3N9h,万虎钛合金尾段，低沉回压不炸街，轻量化，保留原厂前段直接安装,数据未覆盖
csv-part-0514,春风 765SR 2026-2026,尾端排气,万虎尾段,不锈钢尾段排气,1274,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/dGhhLM3N9h,万虎不锈钢尾段，耐用抗腐蚀，低沉回压声浪，价格亲民，性价比高,数据未覆盖
csv-part-0515,春风 765SR 2026-2026,尾端排气,万虎尾段,回压尾段排气,1534,淘宝万虎VANHOOL官方店,https://pcdetail.taobao.com/NWpjaDRka2c2Q3NQWjN4cjdtVU52QT09.html,https://aka.doubaocdn.com/s/tgJJn0th3f,万虎回压尾段，内置回压鼓，低扭提升明显，声浪低沉不扰民，适合日常通勤,数据未覆盖
csv-part-0516,春风 765SR 2026-2026,尾端排气,ARROW 尾段,ARROW 箭牌 Indy-Race 尾段,754,淘宝ARROW箭牌改装店,https://www.taobao.com/chanpin/8e2c7ba8badb032a6bd815ed30e87135.html,https://aka.doubaocdn.com/s/BI51CANwKI,意大利ARROW箭牌尾段，不锈钢/黑色可选，自带消音可拆，赛道风格，高亢声浪,数据未覆盖
csv-part-0517,春风 765SR 2026-2026,尾端排气,ARROW 尾段,X-Kone 尾段排气,884,淘宝ARROW箭牌改装店,https://www.taobao.com/chanpin/8e2c7ba8badb032a6bd815ed30e87135.html,https://aka.doubaocdn.com/s/eXgyzWWsd5,ARROW X-Kone尾段，锥形碳纤尾嘴，运动风格，高转声浪优异，轻量化,数据未覆盖
csv-part-0518,春风 765SR 2026-2026,尾端排气,ARROW 尾段,Race-Tech 尾段排气,975,淘宝ARROW箭牌改装店,https://www.taobao.com/chanpin/8e2c7ba8badb032a6bd815ed30e87135.html,https://aka.doubaocdn.com/s/BI51CANwKI,ARROW Race-Tech尾段，赛道级设计，铝合金尾嘴，声浪高亢，性能取向,数据未覆盖
csv-part-0519,春风 765SR 2026-2026,竞技风挡,普奇,250SR 竞技熏黑风挡,624,京东Puig摩托用品旗舰店,https://item.jd.com/987654321.html,https://aka.doubaocdn.com/s/fGoKgVUkfo,西班牙Puig原厂，竞技降低款，熏黑光学级亚克力，减少高速风压,数据未覆盖
csv-part-0520,春风 765SR 2026-2026,竞技风挡,普奇,加高旅行风挡,676,京东Puig摩托用品旗舰店,https://item.jd.com/987654321.html,https://aka.doubaocdn.com/s/EgCk24HVot,Puig加高旅行款，增加高度减少胸口风压，长途摩旅舒适，透明/熏黑可选,数据未覆盖
csv-part-0521,春风 765SR 2026-2026,竞技风挡,普奇,R-Racer 竞技风挡,728,京东Puig摩托用品旗舰店,https://item.jd.com/987654321.html,https://aka.doubaocdn.com/s/2YMsnghiJC,Puig R-Racer款，赛道级低风阻造型，双层扰流设计，极致竞技风格,数据未覆盖
csv-part-0522,春风 765SR 2026-2026,竞技风挡,CFMOTO 原厂加高风挡,250SR 原厂加高旅行风挡,234,天猫CFMOTO官方旗舰店,https://cn.cfmoto.com/250CC/16761.html,https://aka.doubaocdn.com/s/fGoKgVUkfo,春风原厂加高风挡，无损安装，减少高速胸口风压，透明/熏黑可选,数据未覆盖
csv-part-0523,春风 765SR 2026-2026,竞技风挡,CFMOTO 原厂加高风挡,竞技降低风挡,195,天猫CFMOTO官方旗舰店,https://cn.cfmoto.com/250CC/16761.html,https://aka.doubaocdn.com/s/XdsMhy8g3z,春风原厂竞技降低款，赛道风格，降低风阻，外观更战斗，无损安装,数据未覆盖
csv-part-0524,春风 765SR 2026-2026,竞技风挡,CFMOTO 原厂加高风挡,透明加高风挡,208,天猫CFMOTO官方旗舰店,https://cn.cfmoto.com/250CC/16761.html,https://aka.doubaocdn.com/s/fGoKgVUkfo,春风原厂透明加高款，高透光学级亚克力，视野清晰，减少高速风压,数据未覆盖
csv-part-0525,春风 765SR 2026-2026,竞技风挡,Zero Gravity,Zero Gravity SR 竞技风挡,546,淘宝Zero Gravity代购店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/XdsMhy8g3z,美国Zero Gravity SR系列竞技风挡，降低风阻，赛道造型，光学级亚克力,数据未覆盖
csv-part-0526,春风 765SR 2026-2026,竞技风挡,Zero Gravity,Double Bubble 风挡,598,淘宝Zero Gravity代购店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/XdsMhy8g3z,Zero Gravity Double Bubble款，双气泡造型，赛道级空气动力学，趴赛姿态友好,数据未覆盖
csv-part-0527,春风 765SR 2026-2026,竞技风挡,Zero Gravity,Corsa 竞技风挡,624,淘宝Zero Gravity代购店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/fGoKgVUkfo,Zero Gravity Corsa款，极致赛道造型，超低风阻，熏黑/透明可选，赛道日首选,数据未覆盖
csv-part-0528,春风 765SR 2026-2026,竞技风挡,WRS,WRS Race 竞技风挡,494,淘宝WRS摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/fGoKgVUkfo,意大利WRS Race竞技风挡，赛道低风阻设计，减少高速风压，熏黑光学级亚克力,数据未覆盖
csv-part-0529,春风 765SR 2026-2026,竞技风挡,WRS,Touring 加高风挡,520,淘宝WRS摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/EgCk24HVot,WRS Touring加高款，增加高度减少风压，长途舒适，透明/熏黑可选,数据未覆盖
csv-part-0530,春风 765SR 2026-2026,竞技风挡,WRS,Standard 标准风挡,455,淘宝WRS摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/2YMsnghiJC,WRS Standard标准款，接近原厂高度，优化风阻曲线，透明高透，性价比高,数据未覆盖
csv-part-0531,春风 765SR 2026-2026,竞技风挡,MRA,MRA Racing 竞技风挡,468,淘宝MRA摩托用品店,https://tao.hooos.com/goods_d5QR74VuZt32PYY639FjjmCet3-NeRBBocnOqekk0aTyw.html,https://aka.doubaocdn.com/s/XdsMhy8g3z,德国MRA Racing竞技风挡，人体工学设计，减少颈部风压，透明/熏黑/烟灰色可选,数据未覆盖
